No.,Time,Seconds,Minutes,Source,Destination,Protocol,Length,Info
5889,591.8545984,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5890,591.854727,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11032 Ack=1141050 Win=65536 Len=0
5891,591.8547579,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5892,591.8549658,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5893,591.8550439,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11071 Ack=1145228 Win=65536 Len=0
5894,591.8550439,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5895,591.8551851,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5896,591.8552513,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11110 Ack=1149406 Win=65536 Len=0
5897,591.8552515,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5898,591.8554845,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5899,591.8556172,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11149 Ack=1153584 Win=65536 Len=0
5900,591.8556173,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5901,591.8558481,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5902,591.856018,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11188 Ack=1157762 Win=65536 Len=0
5903,591.8560181,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5904,591.8561497,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5905,591.8562795,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11227 Ack=1161940 Win=65536 Len=0
5906,591.8562796,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5907,591.8563887,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5908,591.8565413,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11266 Ack=1166118 Win=65536 Len=0
5909,591.8565414,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5910,591.856762,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5911,591.8568893,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11305 Ack=1170296 Win=65536 Len=0
5912,591.8568894,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5913,591.8570389,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5914,591.8572073,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11344 Ack=1174474 Win=65536 Len=0
5915,591.8572074,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5916,591.8573789,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5917,591.8575274,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11383 Ack=1178652 Win=65536 Len=0
5918,591.8576994,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5919,591.8580958,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5920,591.8582298,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11422 Ack=1182830 Win=65536 Len=0
5921,591.8582299,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5922,591.8585778,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5923,591.8585779,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11461 Ack=1187008 Win=65536 Len=0
5924,591.858578,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5925,591.8587789,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5926,591.8588924,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11500 Ack=1191186 Win=65536 Len=0
5927,591.8591,591,10,10.10.5.11,10.10.5.255,NBNS,92,Name query NB WPAD<00>
5928,591.8591001,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5929,591.8592534,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5930,591.8594973,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11539 Ack=1195364 Win=65536 Len=0
5931,591.8594974,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5932,591.8597063,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5933,591.8598338,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11578 Ack=1199542 Win=65536 Len=0
5934,591.8598339,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5935,591.8600831,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5936,591.8602625,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11617 Ack=1203720 Win=65536 Len=0
5937,591.8602626,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5938,591.8605128,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5939,591.8606485,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11656 Ack=1207898 Win=65536 Len=0
5940,591.8606486,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5941,591.8607928,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5942,591.8609121,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11695 Ack=1212076 Win=65536 Len=0
5943,591.8609123,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5944,591.8611091,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5945,591.8611092,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11734 Ack=1216254 Win=65536 Len=0
5946,591.8611727,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5947,591.8614166,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5948,591.8615589,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11773 Ack=1220432 Win=65536 Len=0
5949,591.861559,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5950,591.8618168,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5951,591.861817,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11812 Ack=1224610 Win=65536 Len=0
5952,591.8618816,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5953,591.8620575,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5954,591.8622256,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11851 Ack=1228788 Win=65536 Len=0
5955,591.8622257,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5956,591.8625865,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5957,591.8627913,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11890 Ack=1232966 Win=65536 Len=0
5958,591.8627914,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5959,591.8630775,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5960,591.8630776,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11929 Ack=1237144 Win=65536 Len=0
5961,591.8631749,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5962,591.8633287,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5963,591.8636014,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=11968 Ack=1241322 Win=65536 Len=0
5964,591.8636015,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5965,591.8637493,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5966,591.863884,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12007 Ack=1245500 Win=65536 Len=0
5967,591.8638842,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5968,591.8640544,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5969,591.8641733,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12046 Ack=1249678 Win=65536 Len=0
5970,591.8641734,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5971,591.8643365,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5972,591.8645028,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12085 Ack=1253856 Win=65536 Len=0
5973,591.8645029,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5974,591.864682,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5975,591.8648222,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12124 Ack=1258034 Win=65536 Len=0
5976,591.8648223,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5977,591.8650148,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5978,591.865171,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12163 Ack=1262212 Win=65536 Len=0
5979,591.8651711,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5980,591.8653185,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5981,591.8654554,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12202 Ack=1266390 Win=65536 Len=0
5982,591.8654555,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5983,591.865941,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5984,591.8661351,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12241 Ack=1270568 Win=65536 Len=0
5985,591.8661352,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5986,591.8665447,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5987,591.8666763,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12280 Ack=1274746 Win=65536 Len=0
5988,591.8666764,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5989,591.8668533,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5990,591.8670199,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12319 Ack=1278924 Win=65536 Len=0
5991,591.86702,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5992,591.8671167,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5993,591.8673023,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12358 Ack=1283102 Win=65536 Len=0
5994,591.8673024,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5995,591.8674291,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5996,591.8675416,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12397 Ack=1287280 Win=65536 Len=0
5997,591.8675417,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
5998,591.8676599,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
5999,591.8677686,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12436 Ack=1291458 Win=65536 Len=0
6000,591.8677687,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6001,591.8679429,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6002,591.8680967,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12475 Ack=1295636 Win=65536 Len=0
6003,591.8680968,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6004,591.8682667,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6005,591.8684286,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12514 Ack=1299814 Win=65536 Len=0
6006,591.8684287,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6007,591.8686973,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6008,591.8687641,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12553 Ack=1303992 Win=65536 Len=0
6009,591.8687642,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6010,591.8689566,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6011,591.8691089,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12592 Ack=1308170 Win=65536 Len=0
6012,591.869109,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6013,591.8692284,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6014,591.8692566,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12631 Ack=1312348 Win=65536 Len=0
6015,591.8693171,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6016,591.8695352,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6017,591.8697233,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12670 Ack=1316526 Win=65536 Len=0
6018,591.8697234,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6019,591.8697235,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6020,591.8698676,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12709 Ack=1320704 Win=65536 Len=0
6021,591.8698677,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6022,591.8700161,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6023,591.8701444,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12748 Ack=1324882 Win=65536 Len=0
6024,591.8703494,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6025,591.8706553,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6026,591.8708718,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12787 Ack=1329060 Win=65536 Len=0
6027,591.8708719,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6028,591.8709481,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6029,591.8711786,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12826 Ack=1333238 Win=65536 Len=0
6030,591.8711786,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6031,591.8713001,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6032,591.8717138,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12865 Ack=1337416 Win=65536 Len=0
6033,591.8717139,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6034,591.8721625,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6035,591.8723432,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12904 Ack=1341594 Win=65536 Len=0
6036,591.8723433,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6037,591.8725157,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6038,591.8725158,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12943 Ack=1345772 Win=65536 Len=0
6039,591.8725956,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6040,591.872736,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6041,591.8728397,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=12982 Ack=1349950 Win=65536 Len=0
6042,591.8728398,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6043,591.8729906,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6044,591.8731459,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13021 Ack=1354128 Win=65536 Len=0
6045,591.873146,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6046,591.8732399,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6047,591.873393,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13060 Ack=1358306 Win=65536 Len=0
6048,591.8733931,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6049,591.8736238,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6050,591.8737261,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13099 Ack=1362484 Win=65536 Len=0
6051,591.8737262,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6052,591.8738435,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6053,591.8739706,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13138 Ack=1366662 Win=65536 Len=0
6054,591.8739707,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6055,591.874185,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6056,591.8742538,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13177 Ack=1370840 Win=65536 Len=0
6057,591.8742539,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6058,591.8743478,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6059,591.8744536,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13216 Ack=1375018 Win=65536 Len=0
6060,591.8745267,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6061,591.8747262,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6062,591.8748676,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13255 Ack=1379196 Win=65536 Len=0
6063,591.8748677,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6064,591.8750185,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6065,591.8750792,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13294 Ack=1383374 Win=65536 Len=0
6066,591.8751411,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6067,591.8752404,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6068,591.8753972,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13333 Ack=1387552 Win=65536 Len=0
6069,591.8753972,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6070,591.875513,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6071,591.875675,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13372 Ack=1391730 Win=65536 Len=0
6072,591.875675,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6073,591.8757996,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6074,591.8759018,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13411 Ack=1395908 Win=65536 Len=0
6075,591.8759019,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6076,591.8760373,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6077,591.8762192,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13450 Ack=1400086 Win=65536 Len=0
6078,591.8764976,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6079,591.87662,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6080,591.8767202,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13489 Ack=1404264 Win=65536 Len=0
6081,591.8767203,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6082,591.876874,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6083,591.876969,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13528 Ack=1408442 Win=65536 Len=0
6084,591.8769691,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6085,591.877123,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6086,591.8772161,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13567 Ack=1412620 Win=65536 Len=0
6087,591.8772162,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6088,591.8773389,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6089,591.8773952,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13606 Ack=1416798 Win=65536 Len=0
6090,591.8774574,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6091,591.8775658,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6092,591.8777137,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13645 Ack=1420976 Win=65536 Len=0
6093,591.8777138,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6094,591.8778412,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
6095,591.877902,591,10,10.10.5.12,10.10.5.11,TCP,60,445  >  52052 [ACK] Seq=13684 Ack=1425154 Win=65536 Len=0
6096,591.8779303,591,10,10.10.5.12,10.10.5.11,SMB,93,"Trans2 Response<unknown>, Error: STATUS_NOT_IMPLEMENTED"
6097,591.8781559,591,10,10.10.5.11,10.10.5.12,SMB,4232,"Trans2 Request, SESSION_SETUP"
